tweet id	author id
1.3812E+18	1.30161E+18
1.2576E+18	1103111690
1.2505E+18	297912156
1.32974E+18	2683723274
1.30439E+18	1.17149E+18
1.35972E+18	1.06702E+18
1.4834E+18	562818945
1.26611E+18	470851421
1.43892E+18	944423917
1.26156E+18	3266037696
1.32976E+18	4901369085
1.30335E+18	281961592
1.25611E+18	1.17682E+18
1.25195E+18	1.19131E+18
1.29409E+18	240082574
1.45052E+18	1.4285E+18
1.25636E+18	1.24062E+18
1.25879E+18	7.45582E+17
1.33939E+18	68483043
1.29526E+18	113091297
1.46213E+18	1.43017E+18
1.33638E+18	1.166E+18
1.23857E+18	2611096140
1.40225E+18	2379969907
1.27723E+18	237204868
1.23453E+18	1296589718
1.23829E+18	1.2121E+18
1.31434E+18	1.31326E+18
1.38494E+18	2187854426
1.24809E+18	9.46016E+17
1.31732E+18	7.16334E+17
1.25835E+18	56060828
1.43829E+18	1695073392
1.41412E+18	1.15443E+18
1.28169E+18	7.17812E+17
1.2505E+18	1.25034E+18
1.24029E+18	463211869
1.49214E+18	2835860118
1.2414E+18	355824912
1.59969E+18	4093576759
1.24431E+18	2447963431
1.28376E+18	36320965
1.25268E+18	604360798
1.23998E+18	188694145
1.24692E+18	7.03723E+17
1.23913E+18	9.15606E+17
1.2762E+18	7.79427E+17
1.33968E+18	1.2487E+18
1.32696E+18	79860971
1.23882E+18	1250082716
1.24544E+18	9.91065E+17
1.42509E+18	2421873354
1.47514E+18	105570727
1.2501E+18	2797847899
1.29064E+18	1.06702E+18
1.27065E+18	2653489735
1.24434E+18	252643970
1.27504E+18	548576686
1.28695E+18	7.0172E+17
1.24392E+18	427641341
1.23476E+18	3978533428
1.48529E+18	1.08347E+18
1.3808E+18	113091297
1.42625E+18	255406352
1.38895E+18	1534103677
1.27438E+18	90138861
1.25079E+18	71252061
1.25658E+18	1.12656E+18
1.24152E+18	1.20911E+18
1.33083E+18	604360798
1.23264E+18	9.17382E+17
1.24147E+18	7.93854E+17
1.28895E+18	1.28883E+18
1.2385E+18	427070845
1.23918E+18	7.6879E+17
1.43543E+18	2326228160
1.43166E+18	1.34614E+18
1.24829E+18	538098540
1.27947E+18	9.72368E+17
1.50876E+18	278404120
1.43995E+18	8.23054E+17
1.30624E+18	1396886666
1.25115E+18	591909647
1.39258E+18	478038766
1.30737E+18	8.71863E+17
1.26681E+18	25628242
1.42265E+18	734139126
1.23811E+18	246771029
1.47211E+18	287641689
1.24172E+18	1.06702E+18
1.30966E+18	1.08519E+18
1.24747E+18	4466767665
1.24409E+18	1.24385E+18
1.53982E+18	279004227
1.41928E+18	7.14821E+17
1.24431E+18	1069169581
1.24688E+18	119756265
1.29817E+18	1.24315E+18
1.37177E+18	7.08698E+17
1.28952E+18	275472817
1.386E+18	934790712
1.24528E+18	127279289
1.24435E+18	257100604
1.33045E+18	1680109357
1.38315E+18	1.14271E+18
1.27282E+18	216289357
1.2739E+18	2841623005
1.23708E+18	175711089
1.27756E+18	7.56837E+17
1.38085E+18	1.28121E+18
1.40738E+18	2443611559
1.24213E+18	1.00731E+18
1.24284E+18	8.28699E+17
1.25807E+18	90138861
1.36462E+18	999317622
1.29662E+18	1.22004E+18
1.24147E+18	303255263
1.38119E+18	441586547
1.28411E+18	246139174
1.26823E+18	1.01053E+18
1.39004E+18	296678194
1.41283E+18	912265488
1.51501E+18	4154960980
1.25535E+18	8.33972E+17
1.33927E+18	912265488
1.24023E+18	269995958
1.59436E+18	848866771
1.527E+18	1.51726E+18
1.24095E+18	574829734
1.30853E+18	8.22091E+17
1.26458E+18	214045412
1.28623E+18	7.53359E+17
1.26933E+18	399177856
1.23827E+18	1.0924E+18
1.25324E+18	763439569
1.36529E+18	131118286
1.48924E+18	245052110
1.27159E+18	1.18927E+18
1.26017E+18	8.64148E+17
1.58032E+18	1.57804E+18
1.29392E+18	1.25374E+18
1.3526E+18	396499063
1.25253E+18	549548040
1.24759E+18	604360798
1.28153E+18	4539315017
1.2574E+18	301120393
1.41503E+18	275754405
1.28697E+18	2387621934
1.241E+18	2202987766
1.24228E+18	114251189
1.25405E+18	8.76039E+17
1.27077E+18	1321331874
1.24195E+18	353757524
1.25654E+18	442854414
1.48603E+18	53059376
1.23527E+18	1.16814E+18
1.38603E+18	385584988
1.37367E+18	637335094
1.3062E+18	1.29476E+18
1.42819E+18	361829509
1.28442E+18	1920587869
1.27899E+18	2817806396
1.24393E+18	9.60236E+17
1.28766E+18	1560023719
1.25404E+18	2570161723
1.5195E+18	435615116
1.24123E+18	1674242088
1.33056E+18	8.82922E+17
1.2443E+18	1.24068E+18
1.2515E+18	604360798
1.26237E+18	3331351024
1.24457E+18	2547827340
1.27548E+18	1.24045E+18
1.25123E+18	1.24713E+18
1.40523E+18	1.15473E+18
1.2722E+18	1.23623E+18
1.26273E+18	301120393
1.29038E+18	559299195
1.24205E+18	1.24101E+18
1.26736E+18	7.66296E+17
1.44326E+18	999317622
1.2537E+18	1.0652E+18
1.33204E+18	1008213218
1.29614E+18	9.35643E+17
1.25035E+18	322325311
1.50196E+18	2212027583
1.47953E+18	2417670649
1.377E+18	59126044
1.25919E+18	1.24714E+18
1.27305E+18	9.63329E+17
1.2537E+18	1.17556E+18
1.31894E+18	165394563
1.26852E+18	8.95218E+17
1.26483E+18	34951378
1.30112E+18	1.21863E+18
1.29708E+18	1.24862E+18
1.47533E+18	754535690
1.26782E+18	2258159870
1.24301E+18	1.09216E+18
1.23855E+18	413194280
1.24169E+18	7.1073E+17
1.35839E+18	2431633861
1.274E+18	1.01213E+18
1.43096E+18	919571515
1.24568E+18	4013902460
1.29278E+18	1.07512E+18
1.36136E+18	9.21529E+17
1.40268E+18	526579634
1.2367E+18	114251189
1.24246E+18	219334218
1.24113E+18	1.1119E+18
1.2396E+18	9.75541E+17
1.23988E+18	7.71053E+17
1.50116E+18	2554841876
1.24097E+18	1.0924E+18
1.26633E+18	1.03005E+18
1.30984E+18	1.27121E+18
1.24109E+18	2862269541
1.35888E+18	1.21994E+18
1.39533E+18	192309454
1.35481E+18	187142863
1.23685E+18	114251189
1.38574E+18	535896480
1.29643E+18	302433466
1.3291E+18	1585825585
1.24143E+18	1.21545E+18
1.48414E+18	3129558732
1.24072E+18	34951378
1.37938E+18	1.18483E+18
1.33745E+18	9.92071E+17
1.27756E+18	143531181
1.25375E+18	114251189
1.34896E+18	2429649724
1.36303E+18	434015895
1.48672E+18	433463386
1.40267E+18	715172293
1.24103E+18	514634000
1.25679E+18	1482114126
1.24164E+18	1.24159E+18
1.26526E+18	463854509
1.2554E+18	1.06215E+18
1.3338E+18	7.45582E+17
1.6056E+18	2683723274
1.31019E+18	255601859
1.26643E+18	114251189
1.23843E+18	1316540040
1.35936E+18	31395655
1.44726E+18	2255440892
1.2352E+18	431501276
1.3096E+18	468800128
1.23804E+18	1.07511E+18
1.31338E+18	442482724
1.34105E+18	434503317
1.35362E+18	2473674486
1.28192E+18	2550516013
1.31889E+18	2499647996
1.24467E+18	597735172
1.47883E+18	259923684
1.28664E+18	716466992
1.29599E+18	8.12031E+17
1.24477E+18	1.21665E+18
1.25308E+18	303255263
1.39196E+18	370132573
1.25655E+18	2709207536
1.40738E+18	124671425
1.24142E+18	4827546640
1.24966E+18	550895539
1.4363E+18	42236944
1.31533E+18	1.10734E+18
1.33623E+18	1.14999E+18
1.40641E+18	47147145
1.24452E+18	1.05056E+18
1.24973E+18	1.05757E+18
1.27878E+18	2896065964
1.23874E+18	205879069
1.4976E+18	2835860118
1.24373E+18	1.11731E+18
1.25286E+18	309043433
1.30992E+18	9.97597E+17
1.42372E+18	7.49753E+17
1.33704E+18	608583
1.25877E+18	533078805
1.34355E+18	1.20083E+18
1.24189E+18	1935180468
1.35541E+18	1060738268
1.47668E+18	3243354494
1.25999E+18	341885122
1.38664E+18	2965016680
1.58681E+18	1.50131E+18
1.35867E+18	365281253
1.25399E+18	9.72422E+17
1.35872E+18	604360798
1.34962E+18	23054222
1.26129E+18	217946461
1.2483E+18	458071361
1.30282E+18	1.06702E+18
1.23354E+18	439493400
1.2884E+18	3232437890
1.27542E+18	316106382
1.23206E+18	8.1142E+17
1.2386E+18	1.22255E+18
1.42895E+18	7.88633E+17
1.31777E+18	2349675072
1.24018E+18	407238268
1.24327E+18	251635795
1.23801E+18	1364269153
1.44083E+18	1695073392
1.27557E+18	1889192618
1.29217E+18	740130631
1.23808E+18	9.2091E+17
1.36749E+18	9.67423E+17
1.45924E+18	303718350
1.25662E+18	7.45582E+17
1.27253E+18	66591836
1.25468E+18	1.06215E+18
1.23704E+18	1.22005E+18
1.44581E+18	287200750
1.2582E+18	858391730
1.29242E+18	262813216
1.25185E+18	303255263
1.54283E+18	1.37215E+18
1.26213E+18	3060457525
1.39837E+18	963654444
1.41503E+18	279004227
1.42253E+18	1.28054E+18
1.25087E+18	331269657
1.37449E+18	44860908
1.24477E+18	3008931156
1.26811E+18	2636576886
1.2444E+18	273110169
1.36739E+18	2723249318
1.27252E+18	66591836
1.4218E+18	1.27015E+18
1.28879E+18	1.17211E+18
1.2418E+18	549912548
1.39993E+18	3303811780
1.47439E+18	1.24182E+18
1.23905E+18	1.11584E+18
1.25114E+18	1.23012E+18
1.26995E+18	7.9198E+17
1.23493E+18	381233221
1.37951E+18	110642126
1.23472E+18	919571515
1.24399E+18	193883749
1.29384E+18	8.6596E+17
1.24544E+18	536472921
1.2616E+18	436662779
1.27502E+18	614153035
1.25839E+18	9.49945E+17
1.2646E+18	436589187
1.27132E+18	269995958
1.35266E+18	220489210
1.244E+18	256010713
1.24032E+18	1.11553E+18
1.2386E+18	1.16241E+18
1.24158E+18	1641561140
1.26781E+18	1.25085E+18
1.32906E+18	391271829
1.25295E+18	514428148
1.26486E+18	1.25411E+18
1.24211E+18	9.19219E+17
1.26504E+18	7.80684E+17
1.3468E+18	451562737
1.24461E+18	326134717
1.3591E+18	4635240987
1.27756E+18	4539315017
1.25925E+18	2783808347
1.25993E+18	333935910
1.27038E+18	2256678577
1.25405E+18	1001549600
1.25334E+18	1243376605
1.23884E+18	938214258
1.23967E+18	114251189
1.25629E+18	455986864
1.26022E+18	114251189
1.3561E+18	7.55976E+17
1.23589E+18	446967474
1.24317E+18	1.21539E+18
1.23698E+18	1423414183
1.28008E+18	9.97555E+17
1.24274E+18	9.98978E+17
1.27395E+18	2256678577
1.24686E+18	114251189
1.28339E+18	716466992
1.26969E+18	2256678577
1.24923E+18	2151570864
1.38055E+18	1.22004E+18
1.38912E+18	1.25603E+18
1.24825E+18	2901289762
1.2577E+18	1.10594E+18
1.30444E+18	503402271
1.31479E+18	1.2429E+18
1.24132E+18	1.05009E+18
1.25006E+18	1.24391E+18
1.24217E+18	355744147
1.53411E+18	1.49873E+18
1.26544E+18	2154174989
1.4557E+18	361829509
1.37433E+18	201680160
1.35476E+18	3243354494
1.42854E+18	1695073392
1.24402E+18	200670120
1.26967E+18	1.26967E+18
1.3219E+18	1039332650
1.30609E+18	1.06702E+18
1.24219E+18	100711129
1.60057E+18	9.07372E+17
1.27213E+18	1.20616E+18
1.25243E+18	519783796
1.26365E+18	1246414622
1.26935E+18	66943582
1.25841E+18	1.24425E+18
1.24688E+18	432626477
1.23954E+18	279004227
1.24364E+18	1.24362E+18
1.24863E+18	1.22763E+18
1.2418E+18	1.22877E+18
1.527E+18	1.43421E+18
1.4958E+18	236774898
1.23782E+18	415901849
1.24455E+18	3525829696
1.30977E+18	8.92293E+17
1.24936E+18	1493883601
1.25072E+18	60370151
1.49733E+18	387271786
1.23846E+18	286190445
1.47485E+18	1.37215E+18
1.25957E+18	1.22911E+18
1.24902E+18	3879047903
1.25985E+18	313159915
1.2547E+18	533078805
1.40487E+18	250166640
1.33804E+18	1.20971E+18
1.23963E+18	1.163E+18
1.42382E+18	315310322
1.24101E+18	576339923
1.29461E+18	1.00909E+18
1.34083E+18	1.3226E+18
1.25698E+18	1.17175E+18
1.23841E+18	1120531326
1.24969E+18	906516067
1.30958E+18	1604590076
1.26027E+18	1920587869
1.23772E+18	9.25103E+17
1.25699E+18	1.24704E+18
1.24101E+18	326929086
1.48387E+18	1.47259E+18
1.29279E+18	7.243E+17
1.2688E+18	222591655
1.23779E+18	7.9752E+17
1.3135E+18	7.45582E+17
1.31421E+18	266468024
1.27545E+18	216289357
1.28863E+18	279004227
1.27246E+18	1.24711E+18
1.47541E+18	1.11787E+18
1.23928E+18	1.04503E+18
1.28445E+18	556727039
1.40623E+18	1.08792E+18
1.59187E+18	1.45329E+18
1.29164E+18	1.07332E+18
1.43958E+18	819368820
1.25447E+18	1.12353E+18
1.24E+18	383864400
1.26047E+18	266468024
1.32287E+18	4865053229
1.34826E+18	259904475
1.30252E+18	1.06702E+18
1.48345E+18	1.47942E+18
1.27952E+18	1.17784E+18
1.27514E+18	1.06702E+18
1.42806E+18	2811611852
1.48422E+18	1.41504E+18
1.35341E+18	482201580
1.24036E+18	2385243649
1.25051E+18	1644857454
1.26386E+18	383789086
1.26488E+18	732379698
1.28821E+18	1.28672E+18
1.2512E+18	3303316242
1.27546E+18	3162487572
1.25957E+18	296678194
1.59042E+18	1.43017E+18
1.45851E+18	1815768390
1.33229E+18	9.44616E+17
1.25235E+18	229353282
1.44286E+18	1.15577E+18
1.28414E+18	1.14571E+18
1.43855E+18	2840536831
1.25802E+18	281961592
1.24181E+18	263153345
1.26811E+18	273458629
1.28304E+18	2256678577
1.50897E+18	9.99157E+17
1.23811E+18	8.26428E+17
1.23888E+18	2514720193
1.46744E+18	7.856E+17
1.25832E+18	2452993628
1.25293E+18	8.53547E+17
1.23809E+18	711865128
1.24715E+18	276442024
1.41612E+18	1.0397E+18
1.31026E+18	441949923
1.38093E+18	546229444
1.24588E+18	1.24169E+18
1.49936E+18	1719029016
1.3462E+18	1.18311E+18
1.29446E+18	247426385
1.57115E+18	8.39059E+17
1.42384E+18	1.20251E+18
1.41862E+18	1.38458E+18
1.44443E+18	113091297
1.24718E+18	267139205
1.4111E+18	8.92835E+17
1.26734E+18	279004227
1.25126E+18	2153240476
1.35636E+18	313159915
1.26321E+18	1.20814E+18
1.26319E+18	1.26319E+18
1.35188E+18	451562737
1.28673E+18	227727790
1.28593E+18	291407537
1.24436E+18	1531653397
1.25669E+18	1.21105E+18
1.43364E+18	1.32079E+18
1.27627E+18	65862460
1.24306E+18	319660551
1.25267E+18	1.16143E+18
1.32049E+18	9.96844E+17
1.24859E+18	221271932
1.2489E+18	1046065111
1.31455E+18	245052110
1.34435E+18	1.0534E+18
1.32728E+18	113091297
1.24623E+18	1183658534
1.51317E+18	109556877
1.33362E+18	165442259
1.25564E+18	1189204093
1.25252E+18	783057170
1.27263E+18	1.21342E+18
1.30087E+18	187853886
1.30197E+18	4822715015
1.26218E+18	1.1291E+18
1.24351E+18	1431261486
1.24672E+18	2227565284
1.39221E+18	23919202
1.2511E+18	2547827340
1.47906E+18	245286681
1.30984E+18	232259877
1.23985E+18	2554102716
1.28225E+18	2256678577
1.35326E+18	756357992
1.35566E+18	7.95381E+17
1.37186E+18	114251189
1.35268E+18	4539315017
1.24349E+18	604360798
1.25331E+18	1.2417E+18
1.28051E+18	7.20749E+17
1.42668E+18	1602278077
1.26912E+18	1608471624
1.23876E+18	4614944919
1.49171E+18	336489254
1.25042E+18	1.2123E+18
1.2438E+18	2755580675
1.25039E+18	257617867
1.25637E+18	1.06189E+18
1.24555E+18	2896213998
1.36131E+18	8.23054E+17
1.26191E+18	960370692
1.39797E+18	4422603207
1.54002E+18	4548856239
1.27973E+18	1764110588
1.24863E+18	8.00625E+17
1.26891E+18	248213871
1.30991E+18	621755381
1.23809E+18	1.00773E+18
1.27737E+18	31395655
1.34677E+18	1.33735E+18
1.41213E+18	7.26729E+17
1.241E+18	619181901
1.41326E+18	561430767
1.23424E+18	284182005
1.27721E+18	3503986525
1.24394E+18	1.21646E+18
1.28692E+18	216289357
1.23801E+18	296678194
1.42301E+18	1248088464
1.29426E+18	324929690
1.26346E+18	604360798
1.31814E+18	105570727
1.24423E+18	224162392
1.35633E+18	279004227
1.59537E+18	1257565116
1.24103E+18	9.09396E+17
1.24641E+18	1.01878E+18
1.24396E+18	7.25785E+17
1.24149E+18	1.18917E+18
1.25644E+18	1.05015E+18
1.35044E+18	2499647996
1.38391E+18	636772476
1.51713E+18	1.05438E+18
1.28559E+18	1.2712E+18
1.37014E+18	1.10438E+18
1.30979E+18	441079477
1.24098E+18	1.14303E+18
1.25688E+18	358523767
1.27939E+18	1585825585
1.24822E+18	114251189
1.24959E+18	564983578
1.4508E+18	467468987
1.32703E+18	9.12278E+17
1.48528E+18	819368820
1.23899E+18	1.23489E+18
1.24395E+18	620055295
1.43188E+18	7.97036E+17
1.24964E+18	393862200
1.24793E+18	1.24787E+18
1.25232E+18	9.33399E+17
1.24312E+18	1.11737E+18
1.23818E+18	1.18744E+18
1.23205E+18	233443630
1.24647E+18	262325178
1.28008E+18	2180090847
1.32663E+18	1.21495E+18
1.24132E+18	1.09975E+18
1.3407E+18	1.24343E+18
1.2301E+18	1.16668E+18
1.24105E+18	440839900
1.2599E+18	9.23819E+17
1.28364E+18	3428048165
1.2564E+18	9.46152E+17
1.4353E+18	999317622
1.2548E+18	554025396
1.35289E+18	86592967
1.27411E+18	1.20049E+18
1.31095E+18	1.28119E+18
1.32591E+18	1.25047E+18
1.25391E+18	8.86946E+17
1.40655E+18	192600908
1.2549E+18	8.22493E+17
1.42045E+18	734139126
1.40236E+18	9.09696E+17
1.43313E+18	1.32646E+18
1.27077E+18	2241851396
1.47773E+18	1.24874E+18
1.23809E+18	7.03283E+17
1.2625E+18	287071856
1.29352E+18	629123906
1.23478E+18	445607330
1.30658E+18	244775181
1.25643E+18	283037033
1.25208E+18	283037033
1.37397E+18	8.23054E+17
1.29391E+18	434258272
1.27986E+18	2256678577
1.28951E+18	4753463897
1.24113E+18	1.20809E+18
1.25856E+18	257819776
1.26641E+18	813330961
1.25871E+18	460955538
1.61093E+18	1.11201E+18
1.26891E+18	114251189
1.40477E+18	1.33554E+18
1.26861E+18	4795471215
1.41713E+18	4402400561
1.27075E+18	1145705305
1.24805E+18	1.10088E+18
1.5408E+18	289350106
1.24424E+18	32342156
1.39153E+18	67300789
1.2437E+18	1.2169E+18
1.35112E+18	1.31399E+18
1.24518E+18	9.36877E+17
1.24628E+18	44860908
1.2638E+18	325833975
1.33623E+18	419544107
1.39154E+18	624686972
1.30773E+18	109556877
1.47588E+18	9.62948E+17
1.3167E+18	1.24315E+18
1.33659E+18	247631458
1.45404E+18	4179365901
1.28677E+18	2901289762
1.36208E+18	403361955
1.41822E+18	7.77098E+17
1.24038E+18	196796948
1.26678E+18	8.30699E+17
1.23778E+18	7.97595E+17
1.26133E+18	539867890
1.27616E+18	417157082
1.28803E+18	1.24378E+18
1.24356E+18	9.63358E+17
1.29091E+18	1.14287E+18
1.26923E+18	2883528320
1.23257E+18	373299032
1.27099E+18	702848845
1.24241E+18	295545639
1.25189E+18	1.0652E+18
1.27363E+18	1.10701E+18
1.54724E+18	9.40325E+17
1.27557E+18	475618697
1.28527E+18	7.87608E+17
1.4532E+18	425680438
1.39437E+18	396764205
1.34062E+18	257558669
1.27542E+18	281961592
1.24319E+18	50586354
1.42463E+18	1.37215E+18
1.3586E+18	8.05693E+17
1.25868E+18	1.2123E+18
1.25562E+18	481276688
1.24778E+18	1.10897E+18
1.23852E+18	1.22626E+18
1.26897E+18	3879047903
1.3791E+18	1.11206E+18
1.23914E+18	8.21367E+17
1.24686E+18	1.24391E+18
1.33853E+18	279170826
1.2446E+18	252158258
1.43875E+18	7.6815E+17
1.35156E+18	7.45582E+17
1.24869E+18	3134644380
1.24993E+18	1.01878E+18
1.2777E+18	2385586357
1.31464E+18	426063622
1.24222E+18	2317678285
1.31931E+18	313159915
1.24099E+18	9.54413E+17
1.46716E+18	1.3679E+18
1.24185E+18	1.10213E+18
1.4661E+18	9.46016E+17
1.24388E+18	9.75018E+17
1.46142E+18	1.15926E+18
1.29339E+18	31395655
1.24139E+18	1375691508
1.2467E+18	2901289762
1.47718E+18	1.17545E+18
1.24599E+18	3223239492
1.29283E+18	482457826
1.28016E+18	2256678577
1.24677E+18	251520963
1.26342E+18	302624914
1.2299E+18	2246238038
1.37296E+18	440214877
1.36204E+18	7.55595E+17
1.27768E+18	1430236759
1.35545E+18	1311729438
1.24204E+18	501815999
1.2598E+18	391271829
1.29641E+18	1.24674E+18
1.34864E+18	9.62948E+17
1.24949E+18	3388328476
1.34062E+18	129209855
1.44108E+18	1.36576E+18
1.24995E+18	1.20747E+18
1.25326E+18	366169233
1.47602E+18	1.38647E+18
1.49066E+18	1889837910
1.23843E+18	513697230
1.24248E+18	861336594
1.48668E+18	1.37225E+18
1.25312E+18	3184011456
1.46146E+18	1.43017E+18
1.31057E+18	149989254
1.26857E+18	1.05833E+18
1.2283E+18	143531181
1.42263E+18	1.33054E+18
1.35486E+18	1.29024E+18
1.24676E+18	3872573308
1.24903E+18	1.23502E+18
1.30975E+18	346851611
1.26438E+18	114251189
1.29676E+18	1.15332E+18
1.3406E+18	605550841
1.38089E+18	1874903984
1.29284E+18	269471998
1.26535E+18	1606839571
1.44477E+18	879903882
1.24232E+18	7.25684E+17
1.27099E+18	1.24292E+18
1.24957E+18	8.05693E+17
1.2453E+18	3749451253
1.30986E+18	2445815759
1.24131E+18	8.62375E+17
1.24715E+18	1.00027E+18
1.25356E+18	1.06215E+18
1.25912E+18	2431329283
1.24164E+18	2383577840
1.262E+18	301120393
1.25292E+18	8.72719E+17
1.35914E+18	248284490
1.47627E+18	2190687867
1.29903E+18	109556877
1.25042E+18	335144889
1.44093E+18	2852923333
1.31679E+18	278404120
1.50547E+18	1702223082
1.23158E+18	456792557
1.42577E+18	2421873354
1.26647E+18	1.01961E+18
1.37295E+18	7.45582E+17
1.51454E+18	64369911
1.38559E+18	2976726376
1.58862E+18	418606308
1.27211E+18	3035369177
1.26374E+18	1.12276E+18
1.24826E+18	1.19777E+18
1.29354E+18	4911797351
1.29835E+18	333312086
1.35115E+18	1.04944E+18
1.29611E+18	1.25959E+18
1.24208E+18	1.23958E+18
1.41121E+18	3986089642
1.27504E+18	1.06702E+18
1.25547E+18	1.16395E+18
1.23859E+18	7.96307E+17
1.26604E+18	7.45582E+17
1.26792E+18	9.61238E+17
1.23083E+18	4728456676
1.28332E+18	2256678577
1.42684E+18	7.42704E+17
1.29967E+18	9.17667E+17
1.25916E+18	296678194
1.24108E+18	515852158
1.35848E+18	4870372133
1.26518E+18	2197308494
1.24904E+18	1.16729E+18
1.47189E+18	9.76734E+17
1.46269E+18	446879290
1.26438E+18	1.03694E+18
1.25335E+18	2901289762
1.42742E+18	3426260267
1.25297E+18	303255263
1.23811E+18	1.23806E+18
1.2762E+18	1.24436E+18
1.27976E+18	246139174
1.27629E+18	1.1783E+18
1.28655E+18	9.95586E+17
1.23209E+18	9.51917E+17
1.46241E+18	3949146082
1.26245E+18	7.43747E+17
1.27175E+18	3008230310
1.24393E+18	3791854654
1.28967E+18	251765216
1.38883E+18	264277605
1.39418E+18	1299449011
1.34111E+18	1.30725E+18
1.24833E+18	2425869313
1.46637E+18	1.0395E+18
1.29424E+18	443848800
1.26854E+18	83710870
1.32839E+18	109556877
1.28832E+18	1901218838
1.28398E+18	114251189
1.24968E+18	226596397
1.30907E+18	8.6596E+17
1.24545E+18	109556877
1.47616E+18	179527642
1.4888E+18	1.02599E+18
1.40206E+18	361829509
1.30981E+18	9.65652E+17
1.26763E+18	1.11282E+18
1.29024E+18	436589187
1.40702E+18	2958630169
1.39317E+18	8.41787E+17
1.28017E+18	4252502033
1.2551E+18	195660697
1.24538E+18	3186364844
1.35968E+18	7.76728E+17
1.25967E+18	400945518
1.46684E+18	9.51411E+17
1.24759E+18	1.16037E+18
1.24064E+18	2980241731
1.25076E+18	3016467693
1.23995E+18	2417754732
1.25199E+18	114251189
1.49641E+18	9.44969E+17
1.24233E+18	499946440
1.25441E+18	533078805
1.27401E+18	182489062
1.49618E+18	417157082
1.23654E+18	8.05693E+17
1.2467E+18	175495279
1.26277E+18	7.45582E+17
1.30264E+18	1.28223E+18
1.23807E+18	615314107
1.24882E+18	8.05693E+17
1.34637E+18	1.22476E+18
1.25916E+18	417157082
1.24208E+18	553372359
1.38053E+18	1.28121E+18
1.39146E+18	2204662336
1.22945E+18	268280879
1.44723E+18	109556877
1.2926E+18	14407142
1.31857E+18	262813216
1.27514E+18	1534103677
1.25833E+18	715172293
1.3527E+18	832327848
1.24882E+18	481989074
1.30963E+18	166971043
1.253E+18	1.0873E+18
1.24107E+18	9.12338E+17
1.24021E+18	291942059
1.24967E+18	275847809
1.36047E+18	1321616442
1.26346E+18	4875766853
1.37435E+18	9.7327E+17
1.24437E+18	3000717210
1.25181E+18	1.19472E+18
1.29355E+18	434299510
1.24087E+18	7.34729E+17
1.24945E+18	8.49558E+17
1.24355E+18	7.39176E+17
1.29494E+18	492893505
1.23994E+18	258677847
1.26996E+18	440622422
1.27726E+18	1.26313E+18
1.30958E+18	7.94277E+17
1.2577E+18	112238828
1.25519E+18	7.69981E+17
1.26317E+18	1.21419E+18
1.25115E+18	129572626
1.27541E+18	119756265
1.23954E+18	2566500973
1.26899E+18	8.44781E+17
1.24281E+18	360884131
1.2428E+18	251347164
1.24071E+18	469520763
1.51514E+18	1.01871E+18
1.23823E+18	3314015507
1.29435E+18	1874903984
1.23876E+18	2737069758
1.28119E+18	588652998
1.32872E+18	401179591
1.29093E+18	1.28312E+18
1.29649E+18	1.21249E+18
1.34363E+18	2485755649
1.29799E+18	432466499
1.25266E+18	1001549600
1.31889E+18	468659921
1.23861E+18	2262342417
1.33117E+18	1.18471E+18
1.55885E+18	7.45582E+17
1.44617E+18	608583
1.24207E+18	1.19777E+18
1.40607E+18	615314107
1.2469E+18	1.03893E+18
1.25005E+18	951751214
1.23219E+18	326747625
1.27576E+18	279004227
1.24061E+18	1.15188E+18
1.24316E+18	1.14666E+18
1.49217E+18	538720053
1.26273E+18	716466992
1.34057E+18	3482260693
1.28671E+18	2877858389
1.24461E+18	7.54686E+17
1.26269E+18	938576268
1.2856E+18	267139205
1.28424E+18	1.01878E+18
1.27648E+18	1.15473E+18
1.28119E+18	596764899
1.29588E+18	313159915
1.23476E+18	498989895
1.23998E+18	95897202
1.2446E+18	1467845292
1.37357E+18	9.22389E+17
1.23264E+18	559826804
1.23521E+18	9.12352E+17
1.45623E+18	487630770
1.26132E+18	7.45582E+17
1.27505E+18	1.20081E+18
1.26997E+18	1.04609E+18
1.27083E+18	320089901
1.24231E+18	283037033
1.3657E+18	3256916786
1.24466E+18	1182251222
1.43845E+18	1.3762E+18
1.25637E+18	2764090809
1.30832E+18	983525923
1.28792E+18	8.05693E+17
1.28102E+18	2191740014
1.27488E+18	1.09148E+18
1.25686E+18	1.0242E+18
1.43464E+18	7.45582E+17
1.24399E+18	243284881
1.31099E+18	244092249
1.24568E+18	2476001166
1.37356E+18	279004227
1.25997E+18	7.17847E+17
1.37282E+18	1.27544E+18
1.24228E+18	1.14292E+18
1.25759E+18	7.25714E+17
1.31604E+18	75124591
1.24182E+18	417870919
1.39978E+18	912265488
1.28199E+18	7.44109E+17
1.48493E+18	7.07337E+17
1.24826E+18	245750967
1.30982E+18	2996677083
1.44292E+18	7.45582E+17
1.33425E+18	3879047903
1.28161E+18	9.7242E+17
1.43894E+18	895201069
1.35692E+18	768271458
1.33702E+18	716466992
1.36846E+18	313159915
1.24758E+18	740036653
1.27356E+18	2256678577
1.23814E+18	1.21323E+18
1.28528E+18	1067778380
1.27139E+18	7.9173E+17
1.24145E+18	1.23482E+18
1.42878E+18	2244030286
1.31993E+18	8.1102E+17
1.23192E+18	20545139
1.25032E+18	283037033
1.50901E+18	1.24635E+18
