tweet id	label	author id	created_at	lang	like_count	quote_count	reply_count	retweet_count	user_verified	followers_count	following_count	tweet_count	listed_count	user_created_at
1.36303E+18	neutral	434015895	2021-02-20 07:44:12+00:00	ar	12	0	0	2	TRUE	575989	1481	450330	722	2011-12-11T09:29:46.000Z
1.48672E+18	negative	433463386	2022-01-27 15:16:46+00:00	ar	1	0	0	0	FALSE	38987	768	204983	53	2011-12-10T16:06:50.000Z
1.40267E+18	neutral	715172293	2021-06-09 17:12:12+00:00	ar	0	0	0	0	FALSE	399311	52	84844	59	2012-07-25T00:25:34.000Z
1.24103E+18	neutral	514634000	2020-03-20 15:41:47+00:00	ar	0	0	0	0	FALSE	216	850	1018	0	2012-03-04T18:47:22.000Z
1.25679E+18	neutral	1482114126	2020-05-03 03:52:24+00:00	ar	0	0	0	0	FALSE	178	163	659	0	2013-06-04T12:15:26.000Z
1.24164E+18	neutral	1.24159E+18	2020-03-22 08:15:00+00:00	ar	0	0	0	0	FALSE	5	16	12	0	2020-03-22T05:06:02.000Z
1.26526E+18	neutral	463854509	2020-05-26 12:17:11+00:00	ar	32	0	1	16	TRUE	91058	22390	94091	68	2012-01-14T15:15:40.000Z
1.2554E+18	neutral	1.06215E+18	2020-04-29 07:53:57+00:00	ar	0	0	0	0	FALSE	108	95	2974	1	2018-11-13T01:02:29.000Z
1.3338E+18	neutral	7.45582E+17	2020-12-01 16:05:24+00:00	ar	10	0	2	1	TRUE	311042	49	5572	175	2016-06-22T11:39:20.000Z
1.6056E+18	neutral	2683723274	2022-12-21 16:09:32+00:00	ar	2	0	0	0	FALSE	264726	27	2364	212	2014-07-27T00:55:11.000Z
1.31019E+18	neutral	255601859	2020-09-27 12:25:02+00:00	ar	0	0	0	0	FALSE	5911	172	11162	4	2011-02-21T18:06:04.000Z
1.26643E+18	negative	114251189	2020-05-29 17:59:10+00:00	ar	3	0	1	1	TRUE	923603	56	699485	1747	2010-02-14T18:20:05.000Z
1.23843E+18	negative	1316540040	2020-03-13 11:33:19+00:00	ar	0	0	0	1	FALSE	58851	1066	31281	39	2013-03-30T14:33:01.000Z
1.35936E+18	negative	31395655	2021-02-10 04:43:02+00:00	ar	0	0	0	1	FALSE	1529	15	233422	35	2009-04-15T12:31:42.000Z
1.44726E+18	neutral	2255440892	2021-10-10 17:45:11+00:00	ar	0	0	0	0	FALSE	23708	0	54745	24	2013-12-20T19:41:56.000Z
1.2352E+18	neutral	431501276	2020-03-04 13:31:34+00:00	ar	6	1	0	12	FALSE	850	283	221	2	2011-12-08T10:34:46.000Z
1.3096E+18	neutral	468800128	2020-09-25 21:14:36+00:00	ar	1	0	0	0	FALSE	1449	4931	32277	5	2012-01-19T22:52:03.000Z
1.23804E+18	neutral	1.07511E+18	2020-03-12 09:56:24+00:00	ar	1	0	0	0	FALSE	20	59	1050	0	2018-12-18T19:17:41.000Z
1.31338E+18	neutral	442482724	2020-10-06 07:10:50+00:00	ar	3	0	1	2	FALSE	1126	77	1926	14	2011-12-21T04:59:20.000Z
1.34105E+18	neutral	434503317	2020-12-21 16:02:56+00:00	ar	0	0	0	0	TRUE	192557	0	142813	265	2011-12-11T23:19:05.000Z
1.35362E+18	negative	2473674486	2021-01-25 08:34:27+00:00	ar	0	0	0	0	FALSE	10533	139	760840	110	2014-05-02T08:31:38.000Z
1.28192E+18	negative	2550516013	2020-07-11 11:55:01+00:00	ar	1	0	0	0	FALSE	308	27	8708	1	2014-06-06T16:58:37.000Z
1.31889E+18	positive	2499647996	2020-10-21 12:18:07+00:00	ar	0	0	0	0	FALSE	111	235	7348	0	2014-05-16T19:17:27.000Z
1.24467E+18	neutral	597735172	2020-03-30 17:02:28+00:00	ar	1	0	0	0	FALSE	600	550	19678	5	2012-06-02T20:46:39.000Z
1.47883E+18	positive	259923684	2022-01-05 20:29:28+00:00	ar	2	0	0	2	FALSE	6562	6042	25910	7	2011-03-02T21:39:15.000Z
1.28664E+18	neutral	716466992	2020-07-24 12:43:14+00:00	ar	0	0	0	0	FALSE	48659	11	24053	21	2012-07-25T17:48:18.000Z
1.29599E+18	negative	8.12031E+17	2020-08-19 07:25:44+00:00	ar	0	0	0	0	FALSE	89	461	560	0	2016-12-22T20:25:41.000Z
1.24477E+18	neutral	1.21665E+18	2020-03-30 23:29:00+00:00	ar	0	0	0	0	FALSE	39529	28	6898	58	2020-01-13T09:16:57.000Z
1.25308E+18	neutral	303255263	2020-04-22 21:48:19+00:00	ar	2	0	0	1	FALSE	50938	13	182243	191	2011-05-22T15:13:00.000Z
1.39196E+18	neutral	370132573	2021-05-11 03:43:26+00:00	ar	5	0	0	1	FALSE	863	575	2035	0	2011-09-08T14:29:17.000Z
1.25655E+18	neutral	2709207536	2020-05-02 11:50:23+00:00	ar	2	0	0	3	FALSE	11030	9	5725	31	2014-08-05T12:34:51.000Z
1.40738E+18	neutral	124671425	2021-06-22 17:06:59+00:00	ar	0	0	0	0	FALSE	72171	3	369583	173	2010-03-20T05:10:08.000Z
1.24142E+18	neutral	4827546640	2020-03-21 18:00:57+00:00	ar	1	0	0	3	FALSE	1334	11	8898	6	2016-01-19T20:12:53.000Z
1.24966E+18	negative	550895539	2020-04-13 11:45:01+00:00	ar	13	1	0	10	FALSE	27445	19697	10983	11	2012-04-11T11:01:17.000Z
1.4363E+18	neutral	42236944	2021-09-10 12:26:06+00:00	ar	0	0	0	0	FALSE	276673	0	264397	329	2009-05-24T16:27:48.000Z
1.31533E+18	neutral	1.10734E+18	2020-10-11 16:15:11+00:00	ar	0	0	0	0	FALSE	572	458	938	0	2019-03-17T17:55:32.000Z
1.33623E+18	neutral	1.14999E+18	2020-12-08 08:52:24+00:00	ar	0	0	0	0	FALSE	4916	1	27690	5	2019-07-13T10:38:04.000Z
1.40641E+18	neutral	47147145	2021-06-20 00:31:55+00:00	ar	0	0	0	0	FALSE	689	495	31294	1	2009-06-14T18:46:07.000Z
1.24452E+18	negative	1.05056E+18	2020-03-30 07:08:54+00:00	ar	0	0	0	0	FALSE	68	182	1350	0	2018-10-12T01:15:35.000Z
1.24973E+18	neutral	1.05757E+18	2020-04-13 15:56:14+00:00	ar	0	0	0	0	FALSE	207	907	5927	1	2018-10-31T09:48:02.000Z
1.27878E+18	negative	2896065964	2020-07-02 20:05:11+00:00	ar	8	0	0	3	FALSE	12310	361	89583	58	2014-11-28T15:09:35.000Z
1.23874E+18	negative	205879069	2020-03-14 08:27:54+00:00	ar	2	0	0	0	FALSE	35587	3635	28336	161	2010-10-21T20:14:21.000Z
1.4976E+18	positive	2835860118	2022-02-26 15:33:43+00:00	ar	0	0	0	0	FALSE	34969	0	98257	32	2014-09-30T15:27:08.000Z
1.24373E+18	neutral	1.11731E+18	2020-03-28 02:53:22+00:00	ar	0	0	0	0	FALSE	0	20	2	0	2019-04-14T06:25:03.000Z
1.25286E+18	neutral	309043433	2020-04-22 07:35:04+00:00	ar	0	0	0	0	FALSE	260	1029	2565	0	2011-06-01T12:49:47.000Z
1.30992E+18	neutral	9.97597E+17	2020-09-26 18:30:55+00:00	ar	2	0	0	0	FALSE	1743	3542	4623	2	2018-05-18T21:57:25.000Z
1.42372E+18	neutral	7.49753E+17	2021-08-06 19:01:27+00:00	ar	0	0	0	0	FALSE	30908	528	72581	83	2016-07-03T23:52:52.000Z
1.33704E+18	neutral	608583	2020-12-10 14:05:00+00:00	ar	0	0	0	0	FALSE	284234	5983	787212	1978	2007-01-06T21:21:50.000Z
1.25877E+18	neutral	533078805	2020-05-08 15:02:16+00:00	ar	0	0	0	0	FALSE	24340	655	118601	137	2012-03-22T09:55:13.000Z
1.34355E+18	negative	1.20083E+18	2020-12-28 13:48:38+00:00	ar	204	0	27	7	FALSE	9198	4773	27886	2	2019-11-30T17:47:29.000Z
1.24189E+18	positive	1935180468	2020-03-23 01:06:07+00:00	ar	0	0	0	0	FALSE	1421	1510	33517	1	2013-10-04T19:23:40.000Z
1.35541E+18	neutral	1060738268	2021-01-30 07:10:10+00:00	ar	7	0	0	2	FALSE	121982	2424	66958	386	2013-01-04T15:35:42.000Z
1.47668E+18	neutral	3243354494	2021-12-30 22:09:36+00:00	ar	0	0	0	0	FALSE	93737	36	164866	49	2015-06-12T14:36:47.000Z
1.25999E+18	positive	341885122	2020-05-11 23:19:31+00:00	ar	0	0	0	0	FALSE	19619	293	30192	64	2011-07-25T03:31:05.000Z
1.38664E+18	neutral	2965016680	2021-04-26 11:10:19+00:00	ar	0	0	0	0	FALSE	524	1379	32453	4	2015-01-06T21:23:51.000Z
1.58681E+18	negative	1.50131E+18	2022-10-30 19:55:14+00:00	ar	0	0	0	0	FALSE	41	18	9759	1	2022-03-08T21:46:54.000Z
1.35867E+18	negative	365281253	2021-02-08 06:41:06+00:00	ar	0	0	1	2	FALSE	1843	584	34403	9	2011-08-31T04:56:30.000Z
1.25399E+18	neutral	9.72422E+17	2020-04-25 10:22:56+00:00	ar	4	0	1	0	FALSE	1555	321	7419	1	2018-03-10T10:42:30.000Z
1.35872E+18	neutral	604360798	2021-02-08 10:22:56+00:00	ar	2	0	3	1	TRUE	283727	137	367378	493	2012-06-10T09:12:47.000Z
1.34962E+18	neutral	23054222	2021-01-14 07:40:02+00:00	ar	0	0	0	0	FALSE	2026	1338	49638	19	2009-03-06T11:28:56.000Z
1.26129E+18	neutral	217946461	2020-05-15 13:30:15+00:00	ar	1	0	0	1	TRUE	15503	1081	19400	289	2010-11-21T00:14:18.000Z
1.2483E+18	neutral	458071361	2020-04-09 17:27:19+00:00	ar	0	0	0	0	FALSE	1191	61	13037	1	2012-01-08T04:32:14.000Z
1.30282E+18	neutral	1.06702E+18	2020-09-07 04:10:21+00:00	ar	0	0	0	0	FALSE	6012	277	49592	68	2018-11-26T11:49:33.000Z
1.23354E+18	neutral	439493400	2020-02-28 23:37:12+00:00	ar	0	0	0	0	FALSE	1172	1321	15244	6	2011-12-17T21:13:53.000Z
1.2884E+18	neutral	3232437890	2020-07-29 09:01:16+00:00	ar	12	0	1	3	TRUE	171116	187	53864	259	2015-06-01T10:02:34.000Z
1.27542E+18	neutral	316106382	2020-06-23 13:25:23+00:00	ar	37	1	13	22	FALSE	128158	1300	38565	93	2011-06-12T23:24:38.000Z
1.23206E+18	neutral	8.1142E+17	2020-02-24 21:55:12+00:00	ar	0	0	0	0	FALSE	521	576	1652	0	2016-12-21T03:55:43.000Z
1.2386E+18	neutral	1.22255E+18	2020-03-13 22:59:52+00:00	ar	0	0	0	0	FALSE	0	1	31	0	2020-01-29T16:03:14.000Z
1.42895E+18	positive	7.88633E+17	2021-08-21 05:07:53+00:00	ar	0	0	0	0	FALSE	432	787	23323	4	2016-10-19T06:49:07.000Z
1.31777E+18	positive	2349675072	2020-10-18 09:53:49+00:00	ar	16	0	1	2	FALSE	66911	360	92424	27	2014-02-18T06:44:15.000Z
1.24018E+18	neutral	407238268	2020-03-18 07:16:22+00:00	ar	2	0	0	2	FALSE	7073	414	19696	20	2011-11-07T20:38:16.000Z
1.24327E+18	neutral	251635795	2020-03-26 19:54:58+00:00	ar	0	0	0	0	FALSE	1125	17	5433	8	2011-02-13T15:05:37.000Z
1.23801E+18	neutral	1364269153	2020-03-12 07:48:27+00:00	ar	27	2	7	7	TRUE	11494	433	3647	66	2013-04-19T12:05:50.000Z
1.44083E+18	neutral	1695073392	2021-09-22 23:47:44+00:00	ar	0	0	0	0	FALSE	4782	512	149120	2	2013-08-24T00:14:39.000Z
1.27557E+18	negative	1889192618	2020-06-23 23:23:13+00:00	ar	1	0	0	0	FALSE	926	457	4226	1	2013-09-21T06:52:54.000Z
1.29217E+18	neutral	740130631	2020-08-08 18:41:20+00:00	ar	2	0	1	0	FALSE	1867	1405	26684	1	2012-08-06T08:15:55.000Z
1.23808E+18	neutral	9.2091E+17	2020-03-12 12:33:56+00:00	ar	18	0	0	1	FALSE	2373	463	1599	4	2017-10-19T07:11:16.000Z
1.36749E+18	positive	9.67423E+17	2021-03-04 15:17:25+00:00	ar	27	0	5	12	FALSE	362	71	689	0	2018-02-24T15:38:28.000Z
1.45924E+18	negative	303718350	2021-11-12 19:31:20+00:00	ar	0	0	0	0	FALSE	2026	2183	61567	4	2011-05-23T09:45:25.000Z
1.25662E+18	neutral	7.45582E+17	2020-05-02 16:21:43+00:00	ar	78	0	20	6	TRUE	311619	49	5575	174	2016-06-22T11:39:20.000Z
1.27253E+18	neutral	66591836	2020-06-15 14:20:06+00:00	ar	58	0	1	7	TRUE	13163536	184	227943	10541	2009-08-18T04:10:21.000Z
1.25468E+18	neutral	1.06215E+18	2020-04-27 07:51:46+00:00	ar	0	0	0	0	FALSE	108	95	2974	1	2018-11-13T01:02:29.000Z
1.23704E+18	neutral	1.22005E+18	2020-03-09 15:33:46+00:00	ar	2	1	1	0	FALSE	3756	1687	105999	3	2020-01-22T18:26:13.000Z
1.44581E+18	neutral	287200750	2021-10-06 18:10:30+00:00	ar	1	0	0	0	FALSE	17877	2	25158	12	2011-04-24T14:26:32.000Z
1.2582E+18	positive	858391730	2020-05-07 01:15:55+00:00	ar	2	0	0	1	FALSE	375	464	16207	0	2012-10-02T17:15:48.000Z
1.29242E+18	neutral	262813216	2020-08-09 11:15:03+00:00	ar	9	1	1	3	TRUE	945177	277	30775	866	2011-03-08T20:27:19.000Z
1.25185E+18	neutral	303255263	2020-04-19 12:29:02+00:00	ar	0	0	0	0	FALSE	50938	13	182243	191	2011-05-22T15:13:00.000Z
1.54283E+18	neutral	1.37215E+18	2022-07-01 11:24:12+00:00	ar	0	0	0	0	FALSE	1801	2	572584	10	2021-03-17T11:52:57.000Z
1.26213E+18	neutral	3060457525	2020-05-17 21:35:13+00:00	ar	1	0	0	0	FALSE	572	492	7019	0	2015-03-03T21:41:06.000Z
1.39837E+18	neutral	963654444	2021-05-28 19:49:31+00:00	ar	3	0	0	4	FALSE	463276	412127	299870	292	2012-11-22T05:15:38.000Z
1.41503E+18	negative	279004227	2021-07-13 19:30:23+00:00	ar	6	0	0	0	TRUE	559875	88	155227	1236	2011-04-08T11:53:58.000Z
1.42253E+18	neutral	1.28054E+18	2021-08-03 12:03:46+00:00	ar	2	0	0	0	FALSE	96	42	1451	0	2020-07-07T16:15:55.000Z
1.25087E+18	neutral	331269657	2020-04-16 19:37:28+00:00	ar	0	0	0	1	FALSE	3091	1822	10990	9	2011-07-07T22:29:51.000Z
1.37449E+18	negative	44860908	2021-03-23 22:50:12+00:00	ar	2	0	1	0	TRUE	492251	19	281164	403	2009-06-05T09:58:41.000Z
1.24477E+18	neutral	3008931156	2020-03-30 23:17:27+00:00	ar	2	0	0	0	FALSE	365	1175	14032	0	2015-02-03T08:27:22.000Z
1.26811E+18	neutral	2636576886	2020-06-03 09:23:03+00:00	ar	7	0	0	0	FALSE	44136	264	34832	55	2014-07-13T13:32:39.000Z
1.2444E+18	neutral	273110169	2020-03-29 23:06:56+00:00	ar	2	1	0	0	FALSE	1148	384	5755	4	2011-03-27T21:12:59.000Z
1.36739E+18	neutral	2723249318	2021-03-04 08:13:49+00:00	ar	1	0	1	0	FALSE	1142	13	3749	5	2014-08-11T05:41:21.000Z
1.27252E+18	negative	66591836	2020-06-15 13:20:04+00:00	ar	80	1	2	13	TRUE	13163536	184	227943	10541	2009-08-18T04:10:21.000Z
1.4218E+18	neutral	1.27015E+18	2021-08-01 11:55:12+00:00	ar	9	0	0	6	FALSE	2111	39	427	0	2020-06-09T00:30:23.000Z
1.28879E+18	neutral	1.17211E+18	2020-07-30 11:03:08+00:00	ar	0	0	0	0	FALSE	626	545	54600	2	2019-09-12T11:10:09.000Z
1.2418E+18	neutral	549912548	2020-03-22 18:45:04+00:00	ar	5	0	0	0	TRUE	471142	4	440566	578	2012-04-10T07:58:55.000Z
1.39993E+18	neutral	3303811780	2021-06-02 03:17:38+00:00	ar	0	0	0	0	FALSE	103	278	12989	4	2015-05-30T15:05:24.000Z
1.47439E+18	neutral	1.24182E+18	2021-12-24 14:45:39+00:00	ar	0	0	0	0	FALSE	1339	1831	18942	1	2020-03-22T20:31:53.000Z
1.23905E+18	neutral	1.11584E+18	2020-03-15 04:34:01+00:00	ar	0	0	0	0	FALSE	208	558	958	0	2019-04-10T04:56:44.000Z
1.25114E+18	neutral	1.23012E+18	2020-04-17 13:26:10+00:00	ar	0	0	0	0	FALSE	22	1492	495	0	2020-02-19T13:27:50.000Z
1.26995E+18	neutral	7.9198E+17	2020-06-08 11:29:58+00:00	ar	15	0	3	4	FALSE	211	590	1717	4	2016-10-28T12:28:49.000Z
1.23493E+18	negative	381233221	2020-03-03 19:54:59+00:00	ar	0	0	0	0	FALSE	1915	59	8944	2	2011-09-27T23:56:51.000Z
1.37951E+18	positive	110642126	2021-04-06 19:03:07+00:00	ar	4	0	0	2	FALSE	3384	2512	20877	155	2010-02-02T07:48:11.000Z
1.23472E+18	negative	919571515	2020-03-03 06:00:07+00:00	ar	44	3	8	20	TRUE	756202	9	9970	710	2012-11-01T18:09:36.000Z
1.24399E+18	neutral	193883749	2020-03-28 20:00:14+00:00	ar	0	0	0	0	TRUE	63410	251	42306	283	2010-09-22T22:03:38.000Z
1.29384E+18	neutral	8.6596E+17	2020-08-13 09:20:13+00:00	ar	0	0	0	0	FALSE	277	1	18953	0	2017-05-20T15:59:53.000Z
1.24544E+18	neutral	536472921	2020-04-01 20:00:27+00:00	ar	2	0	0	1	FALSE	1003	628	3177	2	2012-03-25T15:14:00.000Z
1.2616E+18	negative	436662779	2020-05-16 10:28:50+00:00	ar	5	0	0	2	TRUE	5574	1186	12287	50	2011-12-14T12:14:11.000Z
1.27502E+18	neutral	614153035	2020-06-22 11:08:32+00:00	ar	0	0	0	0	FALSE	64595	0	48391	59	2012-06-21T08:53:48.000Z
1.25839E+18	neutral	9.49945E+17	2020-05-07 13:25:29+00:00	ar	1	0	0	1	FALSE	1026	178	58423	2	2018-01-07T10:03:40.000Z
1.2646E+18	neutral	436589187	2020-05-24 17:07:24+00:00	ar	7	1	0	5	TRUE	173924	5	88121	320	2011-12-14T10:05:00.000Z
1.27132E+18	neutral	269995958	2020-06-12 06:03:31+00:00	ar	19	0	3	23	TRUE	121833	121	22533	367	2011-03-21T20:38:57.000Z
1.35266E+18	neutral	220489210	2021-01-22 16:36:20+00:00	ar	0	0	0	0	FALSE	3560	1219	31954	7	2010-11-27T23:18:53.000Z
1.244E+18	negative	256010713	2020-03-28 20:46:00+00:00	ar	3	0	1	4	FALSE	653	352	19530	1	2011-02-22T13:35:51.000Z
1.24032E+18	neutral	1.11553E+18	2020-03-18 17:03:01+00:00	ar	1	0	0	0	FALSE	2568	30	8466	22	2019-04-09T08:15:38.000Z
1.2386E+18	negative	1.16241E+18	2020-03-13 23:05:28+00:00	ar	0	0	0	0	FALSE	43	437	316	0	2019-08-16T17:05:05.000Z
1.24158E+18	neutral	1641561140	2020-03-22 04:25:47+00:00	ar	0	0	0	1	FALSE	5995	646	5978	16	2013-08-02T23:25:55.000Z
1.26781E+18	neutral	1.25085E+18	2020-06-02 13:12:22+00:00	ar	1	0	0	0	FALSE	28	172	239	0	2020-04-16T18:04:44.000Z
1.32906E+18	negative	391271829	2020-11-18 13:44:41+00:00	ar	0	0	0	0	FALSE	672	5001	138709	4	2011-10-15T09:40:31.000Z
1.25295E+18	neutral	514428148	2020-04-22 13:34:10+00:00	ar	1	0	0	0	FALSE	4243	1148	34842	4	2012-03-04T14:57:49.000Z
1.26486E+18	negative	1.25411E+18	2020-05-25 09:51:54+00:00	ar	1	0	0	0	FALSE	24	121	808	0	2020-04-25T17:56:59.000Z
1.24211E+18	negative	9.19219E+17	2020-03-23 15:07:14+00:00	ar	3	0	0	0	FALSE	1774	2135	2190	2	2017-10-14T15:10:20.000Z
1.26504E+18	neutral	7.80684E+17	2020-05-25 21:45:57+00:00	ar	0	0	0	0	FALSE	386	353	1966	1	2016-09-27T08:21:24.000Z
1.3468E+18	negative	451562737	2021-01-06 12:36:15+00:00	ar	0	0	0	0	FALSE	117351	325	57817	84	2011-12-31T17:46:53.000Z
1.24461E+18	negative	326134717	2020-03-30 12:51:59+00:00	ar	2	0	1	1	FALSE	358	378	17740	10	2011-06-29T12:43:41.000Z
1.3591E+18	negative	4635240987	2021-02-09 11:08:16+00:00	ar	3	0	0	1	TRUE	15809	10	6437	45	2015-12-28T19:20:06.000Z
1.27756E+18	neutral	4539315017	2020-06-29 11:20:03+00:00	ar	0	0	0	0	FALSE	26070	0	32803	30	2015-12-19T21:18:48.000Z
1.25925E+18	negative	2783808347	2020-05-09 22:40:07+00:00	ar	3	0	1	1	FALSE	3328	534	140908	19	2014-09-25T15:09:14.000Z
1.25993E+18	negative	333935910	2020-05-11 19:15:33+00:00	ar	1	1	1	1	FALSE	1710	1079	6004	25	2011-07-12T09:44:40.000Z
1.27038E+18	neutral	2256678577	2020-06-09 15:26:23+00:00	ar	0	0	0	0	FALSE	47275	24	216265	120	2013-12-21T16:23:43.000Z
1.25405E+18	neutral	1001549600	2020-04-25 13:50:41+00:00	ar	0	0	0	0	FALSE	203	188	13896	2	2012-12-10T12:16:32.000Z
1.25334E+18	negative	1243376605	2020-04-23 15:21:01+00:00	ar	0	0	0	0	FALSE	1444	4290	1030	0	2013-03-05T10:05:26.000Z
1.23884E+18	neutral	938214258	2020-03-14 14:33:10+00:00	ar	0	0	0	0	FALSE	114	237	394	0	2012-11-10T02:28:11.000Z
1.23967E+18	negative	114251189	2020-03-16 21:58:49+00:00	ar	11	0	3	6	TRUE	923141	59	700139	1748	2010-02-14T18:20:05.000Z
1.25629E+18	neutral	455986864	2020-05-01 18:39:37+00:00	ar	0	0	0	0	FALSE	50272	0	284071	340	2012-01-05T19:01:49.000Z
1.26022E+18	negative	114251189	2020-05-12 14:59:12+00:00	ar	1	0	1	0	TRUE	923140	59	700141	1748	2010-02-14T18:20:05.000Z
1.3561E+18	neutral	7.55976E+17	2021-02-01 04:41:14+00:00	ar	0	0	0	2	TRUE	7240	9	983	37	2016-07-21T04:03:23.000Z
1.23589E+18	negative	446967474	2020-03-06 11:26:38+00:00	ar	1	0	0	1	FALSE	97855	2	202903	83	2011-12-26T10:35:42.000Z
1.24317E+18	neutral	1.21539E+18	2020-03-26 13:34:06+00:00	ar	0	0	0	1	FALSE	671	46	14777	2	2020-01-09T22:08:42.000Z
1.23698E+18	positive	1423414183	2020-03-09 11:34:23+00:00	ar	7	1	5	2	FALSE	32031	595	11631	86	2013-05-12T15:30:54.000Z
1.28008E+18	neutral	9.97555E+17	2020-07-06 10:13:23+00:00	ar	16	1	2	18	FALSE	5853	4847	56628	4	2018-05-18T19:10:44.000Z
1.24274E+18	neutral	9.98978E+17	2020-03-25 09:09:31+00:00	ar	5	0	0	0	FALSE	1721	21	725	10	2018-05-22T17:25:15.000Z
1.27395E+18	neutral	2256678577	2020-06-19 12:00:17+00:00	ar	2	0	0	0	FALSE	47079	23	214771	120	2013-12-21T16:23:43.000Z
1.24686E+18	neutral	114251189	2020-04-05 17:48:52+00:00	ar	29	1	2	6	TRUE	923140	59	700141	1748	2010-02-14T18:20:05.000Z
1.28339E+18	negative	716466992	2020-07-15 13:01:19+00:00	ar	0	0	0	0	FALSE	48659	11	24053	21	2012-07-25T17:48:18.000Z
1.26969E+18	negative	2256678577	2020-06-07 17:42:46+00:00	ar	0	1	0	0	FALSE	47275	24	216265	120	2013-12-21T16:23:43.000Z
1.24923E+18	neutral	2151570864	2020-04-12 07:07:04+00:00	ar	19	3	4	34	FALSE	21485	147	24401	32	2013-10-23T19:38:10.000Z
1.38055E+18	neutral	1.22004E+18	2021-04-09 16:07:21+00:00	ar	0	0	0	0	FALSE	296	957	29164	2	2020-01-22T17:59:39.000Z
1.38912E+18	neutral	1.25603E+18	2021-05-03 07:18:34+00:00	ar	0	0	1	0	FALSE	484	2729	12017	0	2020-05-01T01:12:17.000Z
1.24825E+18	neutral	2901289762	2020-04-09 13:57:07+00:00	ar	2	0	0	0	FALSE	11382	28	77344	38	2014-12-01T21:10:54.000Z
1.2577E+18	neutral	1.10594E+18	2020-05-05 15:59:45+00:00	ar	0	0	0	0	FALSE	4372	2224	14171	3	2019-03-13T21:10:25.000Z
1.30444E+18	neutral	503402271	2020-09-11 15:16:06+00:00	ar	38	0	1	10	TRUE	43249	396	8692	172	2012-02-25T18:55:57.000Z
1.31479E+18	neutral	1.2429E+18	2020-10-10 05:04:42+00:00	ar	35	0	1	2	FALSE	17860	73	43215	54	2020-03-25T19:29:44.000Z
1.24132E+18	positive	1.05009E+18	2020-03-21 10:53:21+00:00	ar	0	0	0	0	FALSE	714	200	3708	0	2018-10-10T18:29:38.000Z
1.25006E+18	negative	1.24391E+18	2020-04-14 13:45:14+00:00	ar	1	0	0	0	FALSE	16055	9	2370	20	2020-03-28T14:50:34.000Z
1.24217E+18	neutral	355744147	2020-03-23 19:11:23+00:00	ar	1	0	0	2	FALSE	3212	132	5481	7	2011-08-15T20:35:04.000Z
1.53411E+18	neutral	1.49873E+18	2022-06-07 10:05:02+00:00	ar	1	0	0	0	FALSE	2	1	1152	0	2022-03-01T18:35:07.000Z
1.26544E+18	neutral	2154174989	2020-05-27 00:48:27+00:00	ar	0	0	0	0	FALSE	349	201	11796	2	2013-10-26T11:16:14.000Z
1.4557E+18	neutral	361829509	2021-11-03 00:37:10+00:00	ar	0	0	0	0	FALSE	260	594	16607	2	2011-08-25T12:04:26.000Z
1.37433E+18	negative	201680160	2021-03-23 11:51:20+00:00	ar	1	0	0	0	TRUE	34616	10	64222	165	2010-10-12T11:40:58.000Z
1.35476E+18	neutral	3243354494	2021-01-28 12:04:18+00:00	ar	0	0	0	0	FALSE	93737	36	164866	49	2015-06-12T14:36:47.000Z
1.42854E+18	negative	1695073392	2021-08-20 02:15:01+00:00	ar	0	0	0	0	FALSE	4782	512	149120	2	2013-08-24T00:14:39.000Z
1.24402E+18	neutral	200670120	2020-03-28 21:35:29+00:00	ar	1	0	1	0	FALSE	2488	829	60533	5	2010-10-09T22:47:12.000Z
1.26967E+18	neutral	1.26967E+18	2020-06-07 16:52:06+00:00	ar	0	0	0	0	FALSE	2	3	5	0	2020-06-07T16:43:53.000Z
1.3219E+18	neutral	1039332650	2020-10-29 19:58:38+00:00	ar	0	0	0	0	FALSE	6693	679	20339	17	2012-12-27T10:34:55.000Z
1.30609E+18	neutral	1.06702E+18	2020-09-16 04:46:27+00:00	ar	0	0	0	0	FALSE	6012	277	49592	68	2018-11-26T11:49:33.000Z
1.24219E+18	neutral	100711129	2020-03-23 20:42:38+00:00	ar	3	0	0	0	FALSE	500	651	10698	1	2009-12-31T07:24:31.000Z
1.60057E+18	neutral	9.07372E+17	2022-12-07 19:34:06+00:00	ar	0	0	0	0	FALSE	6142	3217	14190	19	2017-09-11T22:35:29.000Z
1.27213E+18	positive	1.20616E+18	2020-06-14 11:25:21+00:00	ar	4	0	2	3	FALSE	458	51	270	0	2019-12-15T10:25:32.000Z
1.25243E+18	negative	519783796	2020-04-21 02:40:31+00:00	ar	4	0	4	0	FALSE	2765	51	1421	3	2012-03-09T20:11:55.000Z
1.26365E+18	neutral	1246414622	2020-05-22 01:39:20+00:00	ar	1	0	0	1	FALSE	33	155	240	0	2013-03-06T16:01:04.000Z
1.26935E+18	neutral	66943582	2020-06-06 19:43:27+00:00	ar	0	0	0	0	FALSE	6550	96	22536	12	2009-08-19T07:55:48.000Z
1.25841E+18	neutral	1.24425E+18	2020-05-07 14:45:28+00:00	ar	2	0	0	1	FALSE	382	2174	307	0	2020-03-29T13:14:36.000Z
1.24688E+18	neutral	432626477	2020-04-05 19:28:35+00:00	ar	3	0	0	4	FALSE	49050	11	99061	53	2011-12-09T16:10:38.000Z
